Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Voltage ADC 1 channel 1
ms;;mm;mm;S;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;V
443000;444;26.2207;0.41515;0.0160877;-2.68612;26.0805;-0.343664;-0.292119;0.389148;-0.731337;-0.758829;-1.29626;-0.11338;1.50631;-6.04989;-0.00330009;-0.000366101;0.0147775;0.0147849;-0.0033075;0.0090462;0.223319;4.47791;0.0111242;0.0120616;4.47011;0.223708;120.092;165.092;-0.026695;-0.00334567;0.00897288;-0.00953869;0.0147379;0.0200585;0.0230552;0;0.0371068;-1.0561;-1.68814;-0.854465;2.16686;-6.48214;-0.00259659;0.000585661;0.0155032;0.0155221;-0.00261552;0.0090688;0.167488;5.97058;0.0113211;0.0120917;5.93461;0.168503;115.555;160.555;-0.014936;-0.00263352;0.00994141;-0.00860339;0.0154547;0.0133382;0.0351187;0;0.0272432;3.15959
444000;445;26.2314;0.42584;0.0165019;-2.68698;26.0911;-0.345219;-0.292974;0.399787;-0.732892;-0.759882;-1.293;-0.119257;1.50449;-6.05577;-0.00347464;-0.000338138;0.0151569;0.0151631;-0.00348077;0.00932191;0.229244;4.36216;0.0114468;0.0124292;4.35623;0.229556;120.103;165.103;-0.0267596;-0.00352249;0.00927143;-0.0097713;0.0151146;0.0184937;0.0249678;0;0.0368171;-1.05803;-1.69474;-0.861301;2.17564;-6.48898;-0.00266492;0.000359953;0.0163011;0.0163079;-0.00267175;0.00948983;0.163481;6.1169;0.0118632;0.0126531;6.10383;0.163832;115.961;160.961;-0.0138272;-0.00270632;0.00999374;-0.00909409;0.016252;0.00983584;0.0332024;0;0.0290677;3.16122
445000;446;26.2424;0.436848;0.0169285;-2.68705;26.1022;-0.339229;-0.293051;0.410924;-0.726902;-0.759445;-1.29442;-0.114713;1.50514;-6.05123;-0.00329693;-1.21787e-05;0.0153705;0.0153705;-0.00329694;0.00933371;0.214498;4.66206;0.0115045;0.0124449;4.66205;0.214498;118.549;163.549;-0.0286864;-0.00334081;0.00950363;-0.00935304;0.015326;0.0221323;0.0229106;0;0.0372567;-1.05801;-1.7046;-0.857745;2.18192;-6.48542;-0.002808;0.000263057;0.0168934;0.0168969;-0.00281151;0.00985421;0.166219;6.01616;0.0123093;0.0131389;6.0099;0.166392;115.587;160.587;-0.0135385;-0.00284871;0.00972316;-0.00901378;0.0168469;0.00952621;0.0386115;0;0.034869;3.1624
446000;447;26.2507;0.445222;0.017253;-2.6893;26.1104;-0.341168;-0.2953;0.419087;-0.728841;-0.759996;-1.29252;-0.117226;1.50397;-6.05374;-0.00325656;-0.000388291;0.0161222;0.0161299;-0.00326434;0.00969714;0.201993;4.95067;0.0119904;0.0129295;4.94126;0.202378;118.935;163.935;-0.0269195;-0.00330475;0.00921515;-0.00980855;0.0160804;0.0168606;0.0228388;0;0.0377828;-1.05961;-1.71124;-0.862487;2.18975;-6.49017;-0.00289682;0.000273396;0.0174425;0.0174462;-0.00290049;0.0101733;0.166078;6.02126;0.0127084;0.0135644;6.0149;0.166254;114.944;159.944;-0.01435;-0.00293625;0.00960545;-0.00887212;0.0173972;0.00961816;0.0433034;0;0.0308501;3.16309
447000;448;26.2592;0.453635;0.017579;-2.68945;26.1188;-0.345194;-0.29545;0.427476;-0.732866;-0.759942;-1.2902;-0.119256;1.50212;-6.05577;-0.00353968;-0.000433872;0.0165052;0.0165146;-0.00354907;0.0100318;0.214458;4.66292;0.0123638;0.0133758;4.65323;0.214905;119.108;164.108;-0.0273451;-0.00358961;0.00930872;-0.0099843;0.0164627;0.016437;0.0225144;0;0.0375734;-1.06055;-1.71751;-0.865898;2.19645;-6.49358;-0.00294178;0.000375127;0.0175898;0.0175966;-0.00294863;0.0102726;0.167244;5.9793;0.0128274;0.0136968;5.96772;0.167568;114.283;159.283;-0.0141998;-0.00297865;0.00951747;-0.00858278;0.0175453;0.00961436;0.0440139;0;0.0303117;3.16436
448000;449;26.2679;0.46234;0.0179163;-2.68998;26.1275;-0.346388;-0.295978;0.436158;-0.734061;-0.759909;-1.28952;-0.11751;1.50138;-6.05402;-0.00352983;5.92361e-05;0.016394;0.0163942;-0.00353001;0.00996209;0.215312;4.64442;0.0122765;0.0132828;4.64424;0.215321;117.702;162.702;-0.0286372;-0.00357434;0.00972617;-0.00941821;0.0163475;0.0234358;0.0221794;0;0.0340833;-1.06157;-1.72531;-0.865851;2.20303;-6.49353;-0.00308247;0.000514878;0.0174995;0.0175123;-0.00309535;0.0103038;0.176147;5.67708;0.0128317;0.0137385;5.65763;0.176752;113.761;158.761;-0.0156314;-0.00311618;0.00942386;-0.00821393;0.0174559;0.0118143;0.0451906;0;0.0324337;3.16718
449000;450;26.2742;0.468634;0.0181602;-2.6911;26.1337;-0.348276;-0.297101;0.442345;-0.735949;-0.759457;-1.28755;-0.118082;1.4995;-6.05459;-0.00380205;-0.000427573;0.0168873;0.0168961;-0.00381088;0.0103535;0.225142;4.44163;0.012726;0.0138047;4.43366;0.225547;118.885;163.885;-0.026338;-0.00385157;0.00928487;-0.00994237;0.016845;0.0168692;0.0213355;0;0.0367934;-1.06181;-1.73141;-0.866929;2.20835;-6.49461;-0.0030427;0.000645434;0.0174382;0.0174586;-0.00306302;0.0102608;0.174484;5.73118;0.012783;0.013681;5.69979;0.175445;113.827;158.827;-0.015388;-0.00307745;0.00982505;-0.00834945;0.017391;0.0132994;0.040678;0;0.0322637;3.16733
450000;451;26.2818;0.4763;0.0184573;-2.69232;26.1412;-0.350872;-0.298321;0.449892;-0.738545;-0.759683;-1.28683;-0.121136;1.49924;-6.05765;-0.00386481;-1.66075e-05;0.0169837;0.0169837;-0.00386483;0.0104243;0.22756;4.39444;0.0128066;0.013899;4.39443;0.227561;117.361;162.361;-0.0265458;-0.00390806;0.00944279;-0.00928209;0.0169399;0.0182542;0.0229857;0;0.0367394;-1.06288;-1.73924;-0.870898;2.21656;-6.49858;-0.00296672;0.000641564;0.0177864;0.0178062;-0.00298653;0.0103964;0.166797;5.99531;0.0129813;0.0138618;5.96216;0.167724;113.827;158.827;-0.0145146;-0.00300358;0.0100731;-0.00859768;0.0177367;0.0114882;0.0368698;0;0.0322538;3.16942
451000;452;26.2899;0.484397;0.0187711;-2.693;26.1492;-0.353841;-0.299002;0.457923;-0.741514;-0.760011;-1.28519;-0.120953;1.49798;-6.05747;-0.00389398;-0.000546022;0.0176217;0.0176356;-0.00390783;0.0107717;0.220976;4.52537;0.0132531;0.0143623;4.51288;0.221588;118.866;163.866;-0.0278311;-0.00394725;0.00943505;-0.010316;0.0175781;0.019062;0.0228402;0;0.0355725;-1.06408;-1.74607;-0.87255;2.22315;-6.50023;-0.00300593;0.000553689;0.0180988;0.0181133;-0.00302045;0.0105669;0.166084;6.02104;0.0131981;0.0140892;5.99691;0.166753;113.632;158.632;-0.0144598;-0.00304243;0.00984846;-0.00854845;0.0180513;0.0109686;0.0362;0;0.0318072;3.1718
452000;453;26.2979;0.492359;0.0190796;-2.69428;26.1571;-0.357477;-0.30028;0.465746;-0.74515;-0.759364;-1.28451;-0.119775;1.49698;-6.05629;-0.00404696;-0.000485983;0.0180856;0.0180963;-0.00405763;0.011077;0.223767;4.46894;0.0136197;0.0147693;4.45982;0.224224;118.17;163.17;-0.0266693;-0.00409816;0.00935223;-0.0101103;0.0180428;0.0184904;0.0223513;0;0.0358798;-1.06428;-1.75397;-0.872593;2.22947;-6.50027;-0.00310647;0.000411599;0.0188689;0.0188766;-0.00311418;0.0109954;0.164635;6.07406;0.0137406;0.0146605;6.0615;0.164976;113.746;158.746;-0.0143609;-0.00314597;0.00991144;-0.00888338;0.0188208;0.00997458;0.0375793;0;0.0281993;3.1775
453000;454;26.3074;0.501832;0.0194467;-2.69503;26.1665;-0.360718;-0.301025;0.475149;-0.748391;-0.760495;-1.28474;-0.119997;1.49776;-6.05651;-0.00405743;-0.00050858;0.018392;0.0184035;-0.00406895;0.0112362;0.220608;4.53292;0.0138264;0.0149817;4.52292;0.221096;118.157;163.157;-0.0269791;-0.00411055;0.00950205;-0.0102985;0.0183478;0.0181965;0.0218867;0;0.0368061;-1.06621;-1.76309;-0.874093;2.23815;-6.50177;-0.00315416;0.000252309;0.0196158;0.0196186;-0.00315696;0.0113878;0.160797;6.21902;0.0142484;0.0151837;6.21439;0.160917;113.555;158.555;-0.0144556;-0.00319504;0.0097475;-0.00903085;0.0195692;0.0109472;0.0417511;0;0.0290626;3.17616
454000;455;26.3182;0.512696;0.0198677;-2.69554;26.1774;-0.35565;-0.301539;0.486088;-0.743323;-0.760035;-1.28298;-0.119226;1.49597;-6.05574;-0.0041483;-0.000514641;0.0187988;0.0188103;-0.00415983;0.0114851;0.220668;4.53168;0.0141324;0.0153134;4.52189;0.221146;117.92;162.92;-0.0281794;-0.00420201;0.00955377;-0.0103562;0.0187541;0.0179494;0.0191862;0;0.036745;-1.06632;-1.76983;-0.874439;2.24366;-6.50212;-0.00348296;0.000306735;0.0199141;0.0199181;-0.00348698;0.0117026;0.174899;5.71758;0.0145807;0.0156034;5.71214;0.175066;112.24;157.24;-0.0147766;-0.00351668;0.00901684;-0.00820358;0.0198743;0.0114402;0.0454065;0;0.0296925;3.17706
455000;456;26.3259;0.520421;0.020167;-2.69536;26.1852;-0.35778;-0.301355;0.493844;-0.745453;-0.760143;-1.28103;-0.121014;1.49449;-6.05753;-0.00419255;-0.000503858;0.0186184;0.0186295;-0.00420367;0.0114166;0.225183;4.44082;0.0140324;0.0152221;4.43172;0.225646;117.914;162.914;-0.030053;-0.00424469;0.00941763;-0.0102031;0.018575;0.0238748;0.020754;0;0.0373918;-1.06688;-1.77579;-0.879859;2.25074;-6.50754;-0.00353859;0.000341746;0.0200144;0.0200194;-0.00354355;0.0117815;0.176802;5.65604;0.0146708;0.0157086;5.64953;0.177006;112.298;157.298;-0.0154926;-0.00357289;0.00916181;-0.00827468;0.0199733;0.00911946;0.0482474;0;0.0287217;3.17772
456000;457;26.335;0.52945;0.0205169;-2.69664;26.1941;-0.35923;-0.302635;0.50277;-0.746903;-0.760021;-1.28103;-0.118454;1.49422;-6.05497;-0.00441017;-0.000791688;0.0188629;0.0188898;-0.00443707;0.0116634;0.233801;4.27714;0.0143035;0.0155512;4.25727;0.234892;118.604;163.604;-0.0278623;-0.00446536;0.009157;-0.010513;0.018822;0.0200813;0.0208258;0;0.0376105;-1.068;-1.78566;-0.876587;2.25778;-6.50427;-0.00365778;0.000639939;0.0202642;0.0202813;-0.00367489;0.0119781;0.180505;5.54001;0.0148977;0.0159708;5.51888;0.181196;111.288;156.288;-0.0155645;-0.00368855;0.00934003;-0.00785621;0.0202216;0.0130501;0.04221;0;0.0304915;3.18056
457000;458;26.3415;0.536027;0.0207718;-2.69746;26.2006;-0.362706;-0.30346;0.509249;-0.750379;-0.760587;-1.28055;-0.118586;1.49411;-6.0551;-0.00447751;-5.3564e-05;0.0196218;0.0196219;-0.00447763;0.0120498;0.228191;4.3823;0.0148013;0.0160663;4.38221;0.228196;115.975;160.975;-0.0279644;-0.00452433;0.00978099;-0.00965567;0.0195749;0.0203142;0.0209616;0;0.0351857;-1.06919;-1.79228;-0.878968;2.26452;-6.50665;-0.00381649;0.000678971;0.0201112;0.0201304;-0.00383574;0.0119831;0.18977;5.26955;0.0148648;0.0159774;5.24812;0.190544;111.707;156.707;-0.0133525;-0.00384808;0.00952763;-0.00796218;0.0200669;0.00790642;0.0382645;0;0.0311084;3.1839
458000;459;26.3491;0.543545;0.0210631;-2.69943;26.2078;-0.371392;-0.305422;0.516485;-0.759064;-0.760817;-1.27549;-0.130248;1.49086;-6.06676;-0.00438432;-0.000518475;0.0190226;0.0190341;-0.0043958;0.0117149;0.230479;4.33878;0.0143804;0.0156199;4.33007;0.230943;117.954;162.954;-0.0289867;-0.00443836;0.00958135;-0.0103863;0.0189777;0.0213134;0.0233447;0;0.0379841;-1.07063;-1.79684;-0.892247;2.27398;-6.51992;-0.00348761;0.000676658;0.0202183;0.0202376;-0.00350691;0.0118722;0.172498;5.79717;0.0147998;0.0158296;5.77077;0.173287;111.8;156.8;-0.0128882;-0.00352165;0.00982994;-0.00826399;0.0201711;0.00711746;0.0333067;0;0.0280681;3.18505
459000;460;26.3586;0.553102;0.0214335;-2.69936;26.2175;-0.367122;-0.305353;0.52616;-0.754795;-0.760077;-1.27715;-0.123715;1.49135;-6.06023;-0.00429519;-0.00042426;0.0195792;0.0195868;-0.00430273;0.0119448;0.219375;4.55841;0.0147035;0.0159263;4.55218;0.219675;116.79;161.79;-0.0290483;-0.00434597;0.00944733;-0.0100647;0.0195356;0.0227069;0.0231454;0;0.0382142;-1.07054;-1.8065;-0.887382;2.27968;-6.51506;-0.0035978;0.000496981;0.020946;0.0209561;-0.00360786;0.012282;0.171766;5.82188;0.0153156;0.0163759;5.80844;0.172163;111.971;156.971;-0.0143198;-0.0036346;0.00979535;-0.00857789;0.0208991;0.00910626;0.0354396;0;0.0310608;3.18516
460000;461;26.3673;0.561783;0.0217699;-2.70051;26.226;-0.370431;-0.306508;0.534723;-0.758103;-0.761548;-1.2766;-0.126555;1.49187;-6.06251;-0.00322316;0.00184437;0.0184319;0.0185879;-0.00337912;0.0109835;0.174869;5.71858;0.0136583;0.0146447;5.50079;0.181792;108.474;153.474;-0.0208636;-0.0032408;0.0100734;-0.00620981;0.0183837;0.00915804;0.0136495;0;0.0310283;-1.07199;-1.81265;-0.893291;2.28754;-6.52097;-0.00375016;0.0003159;0.0214584;0.0214623;-0.00375412;0.0126082;0.174764;5.72199;0.0157098;0.016811;5.71701;0.174917;112.081;157.081;-0.0138717;-0.00378838;0.00959344;-0.00873271;0.0214134;0.00964073;0.0397515;0;0.031971;3.18666
461000;462;26.3767;0.571195;0.0221346;-2.70049;26.2356;-0.365633;-0.306491;0.544254;-0.753306;-0.760147;-1.27423;-0.124102;1.48892;-6.06061;-0.00484112;-0.000375666;0.0202014;0.0202071;-0.00484676;0.0125269;0.239642;4.17288;0.0153443;0.0167026;4.1692;0.239854;117.063;162.063;-0.0297745;-0.00489506;0.00986828;-0.0103681;0.0201538;0.0199009;0.0237263;0;0.040798;-1.07175;-1.82032;-0.889861;2.29218;-6.51754;-0.0039832;0.000301296;0.0220158;0.0220193;-0.00398669;0.013003;0.180925;5.52716;0.0161731;0.0173373;5.5232;0.181054;111.366;156.366;-0.0144922;-0.00401879;0.00925617;-0.0084258;0.0219739;0.0113396;0.0436297;0;0.0296485;3.18799
462000;463;26.3846;0.579073;0.0224399;-2.70137;26.2433;-0.369271;-0.307365;0.552034;-0.756944;-0.760166;-1.2738;-0.125354;1.48867;-6.06187;-0.00471989;-0.000187897;0.0204742;0.0204756;-0.00472129;0.0125984;0.230529;4.33785;0.0154662;0.0167979;4.33686;0.230582;115.834;160.834;-0.0287316;-0.00476874;0.00973219;-0.00986305;0.0204278;0.0210773;0.0217954;0;0.0381099;-1.07272;-1.82791;-0.89298;2.29987;-6.52066;-0.00429249;0.000367325;0.0225943;0.0225993;-0.0042975;0.0134484;0.189981;5.26368;0.0166842;0.0179312;5.25871;0.190161;110.43;155.43;-0.0161211;-0.00432449;0.00895248;-0.00799213;0.0225552;0.0111218;0.0504278;0;0.0288561;3.1931
463000;464;26.3926;0.587082;0.0227502;-2.70214;26.2512;-0.374688;-0.308138;0.55993;-0.762361;-0.760499;-1.27207;-0.127178;1.48752;-6.06369;-0.00466155;-0.000147596;0.0201311;0.020132;-0.00466243;0.0123972;0.23156;4.31854;0.0152155;0.0165296;4.31791;0.231593;115.93;160.93;-0.0304592;-0.00470953;0.00971768;-0.0097731;0.0200848;0.0272349;0.0242066;0;0.0371442;-1.07389;-1.83471;-0.897393;2.30753;-6.52507;-0.00415882;0.000598407;0.022449;0.0224624;-0.00417228;0.0133173;0.185257;5.39791;0.016542;0.0177565;5.38373;0.185745;110.214;155.214;-0.0152019;-0.00419021;0.00935372;-0.0079291;0.0224064;0.0114135;0.0460352;0;0.029608;3.19424
464000;465;26.4014;0.595852;0.0230901;-2.70324;26.2599;-0.374686;-0.309241;0.568633;-0.762359;-0.760768;-1.27129;-0.126714;1.48695;-6.06323;-0.00459209;-5.3113e-06;0.0202999;0.0202999;-0.00459209;0.012446;0.226212;4.42063;0.0152955;0.0165947;4.42063;0.226212;115.41;160.41;-0.029687;-0.00463883;0.00987703;-0.00964655;0.0202521;0.0250441;0.0233067;0;0.0373187;-1.07478;-1.84172;-0.899442;2.31432;-6.52712;-0.0040309;0.000705512;0.0226216;0.0226403;-0.00404957;0.0133449;0.178188;5.61205;0.0166088;0.0177932;5.59079;0.178866;109.985;154.985;-0.0143765;-0.00406249;0.00960621;-0.00796326;0.0225767;0.0107428;0.0406301;0;0.0322617;3.19427
465000;466;26.4085;0.603013;0.0233676;-2.70407;26.267;-0.379558;-0.310068;0.575678;-0.767231;-0.760899;-1.26932;-0.129004;1.48553;-6.06552;-0.00500012;2.37499e-05;0.020667;0.020667;-0.00500014;0.0128336;0.241938;4.13329;0.0157122;0.0171114;4.13328;0.241939;115.44;160.44;-0.0303144;-0.00504696;0.00995187;-0.0096547;0.0206184;0.0250236;0.0247191;0;0.0366181;-1.07573;-1.84861;-0.902286;2.32135;-6.52996;-0.00423542;0.000687488;0.0226161;0.0226337;-0.00425301;0.0134434;0.187274;5.33976;0.0166884;0.0179245;5.32181;0.187906;110.183;155.183;-0.0127556;-0.00426709;0.00957963;-0.00797122;0.0225715;0.00716232;0.037933;0;0.0299236;3.19556
466000;467;26.4179;0.612408;0.0237317;-2.70439;26.2765;-0.374831;-0.310389;0.585158;-0.762504;-0.760203;-1.26824;-0.127784;1.48414;-6.0643;-0.00496095;0.000148084;0.0204186;0.0204195;-0.00496181;0.0126907;0.242962;4.11587;0.0155334;0.0169209;4.11533;0.242994;115.094;160.094;-0.0299799;-0.00500492;0.00989446;-0.00935589;0.0203707;0.0272572;0.0244767;0;0.0379336;-1.07584;-1.85636;-0.900569;2.32692;-6.52825;-0.00397216;0.0008124;0.0228217;0.0228463;-0.00399677;0.0134215;0.174052;5.74541;0.0167231;0.0178954;5.71619;0.174942;110.305;155.305;-0.0139535;-0.00400657;0.0101891;-0.0083187;0.0227713;0.00884221;0.0369962;0;0.034097;3.19686
467000;468;26.4247;0.619178;0.023994;-2.70492;26.2831;-0.380288;-0.310919;0.591832;-0.767961;-0.75979;-1.26643;-0.130031;1.48258;-6.06654;-0.00495234;2.28626e-05;0.0210409;0.0210409;-0.00495236;0.0129966;0.235368;4.24867;0.0159366;0.0173288;4.24865;0.235369;114.956;159.956;-0.0304956;-0.00499842;0.0098722;-0.00957573;0.0209931;0.0285288;0.02512;0;0.0375661;-1.07624;-1.8626;-0.904935;2.33377;-6.53261;-0.00413519;0.000611958;0.0233101;0.0233237;-0.00414883;0.0137363;0.177399;5.63701;0.0171007;0.018315;5.62177;0.17788;110.311;155.311;-0.0133238;-0.0041703;0.00985653;-0.00838473;0.0232628;0.00818332;0.0387133;0;0.031549;3.20104
468000;469;26.4347;0.629137;0.0243799;-2.70536;26.2932;-0.377358;-0.311361;0.601841;-0.76503;-0.760595;-1.26707;-0.127495;1.48332;-6.06401;-0.00481872;-0.000104436;0.0219877;0.0219881;-0.00481913;0.0134036;0.219155;4.56298;0.0165014;0.0178715;4.56268;0.219169;114.684;159.684;-0.0304217;-0.00486857;0.0100178;-0.00996116;0.0219386;0.0229215;0.0240124;0;0.0408039;-1.07747;-1.87121;-0.904521;2.34106;-6.5322;-0.00440908;0.000344025;0.0239402;0.0239444;-0.00441326;0.0141788;0.184171;5.42975;0.0176192;0.0189051;5.42556;0.184313;110.451;155.451;-0.0138873;-0.00444562;0.00947747;-0.00853658;0.0238964;0.00946466;0.0442077;0;0.0334753;3.20272
469000;470;26.4448;0.639295;0.0247736;-2.70516;26.3034;-0.374221;-0.311162;0.612119;-0.761893;-0.761059;-1.2668;-0.123875;1.48301;-6.06039;-0.00493941;0.000183139;0.0217221;0.0217234;-0.00494067;0.013332;0.227391;4.39772;0.0163794;0.017776;4.39685;0.227436;114.026;159.026;-0.0298228;-0.00498399;0.0100448;-0.00942125;0.0216727;0.0268151;0.0226765;0;0.036276;-1.0781;-1.87901;-0.901889;2.34657;-6.52957;-0.00464348;0.000383611;0.0246039;0.0246089;-0.00464851;0.0146287;0.18873;5.29859;0.0181549;0.0195049;5.29393;0.188895;109.521;154.521;-0.014475;-0.00467673;0.00916299;-0.00814519;0.024563;0.0108334;0.0464702;0;0.0317303;3.20271
470000;471;26.4525;0.647021;0.025073;-2.70739;26.3109;-0.381499;-0.313385;0.619553;-0.769172;-0.760275;-1.26127;-0.136045;1.47896;-6.07256;-0.00512887;0.000525786;0.021202;0.0212125;-0.00513937;0.0131759;0.241905;4.13386;0.0161301;0.0175679;4.12746;0.24228;113.65;158.65;-0.0303211;-0.00516869;0.0102184;-0.00891691;0.021151;0.0297059;0.026301;0;0.040205;-1.07887;-1.8825;-0.914546;2.3546;-6.54222;-0.00463363;0.000368795;0.0250249;0.0250295;-0.00463822;0.0148339;0.185161;5.40071;0.018428;0.0197785;5.39636;0.18531;109.058;154.058;-0.0149363;-0.00466602;0.00902613;-0.00803807;0.0249852;0.00992011;0.0503443;0;0.0287838;3.20397
471000;472;26.4615;0.655972;0.0254198;-2.70821;26.3198;-0.379966;-0.314204;0.62849;-0.767639;-0.760589;-1.26235;-0.132291;1.4797;-6.0688;-0.00524956;0.000734006;0.0216983;0.0217182;-0.00526954;0.0134939;0.241935;4.13335;0.0165179;0.0179919;4.12147;0.242632;112.897;157.897;-0.0294694;-0.00528734;0.0104234;-0.00869986;0.0216453;0.0259344;0.0250722;0;0.0354454;-1.07982;-1.89117;-0.914678;2.36202;-6.54236;-0.00479441;0.000588624;0.0253652;0.0253767;-0.0048059;0.0150913;0.189015;5.29057;0.0187265;0.0201217;5.28032;0.189382;108.53;153.53;-0.0153273;-0.00482494;0.00924925;-0.0078173;0.0253236;0.011005;0.0458998;0;0.0283174;3.20556
472000;473;26.4684;0.66285;0.0256864;-2.70849;26.3266;-0.387954;-0.314484;0.63526;-0.775627;-0.760917;-1.26013;-0.134715;1.4782;-6.07123;-0.00509206;0.000582888;0.0215215;0.0215342;-0.00510482;0.0133195;0.236604;4.22648;0.016326;0.0177594;4.21841;0.237056;113.237;158.237;-0.0289916;-0.00513138;0.0102834;-0.00886495;0.0214699;0.0265523;0.0264069;0;0.0350418;-1.08097;-1.89743;-0.917856;2.3688;-6.54553;-0.0045756;0.000714109;0.0254279;0.0254449;-0.00459259;0.0150187;0.179944;5.55728;0.0186832;0.020025;5.54042;0.180492;108.463;153.463;-0.0137751;-0.00460685;0.00960705;-0.00791868;0.0253832;0.00947733;0.0414642;0;0.0296418;3.20862
473000;474;26.474;0.668517;0.025906;-2.7088;26.3322;-0.392475;-0.3148;0.640858;-0.780148;-0.761681;-1.2613;-0.129802;1.47915;-6.06631;-0.00523505;0.000863752;0.0221411;0.0221683;-0.00526228;0.0137153;0.23644;4.22939;0.0168098;0.0182871;4.21269;0.237378;112.193;157.193;-0.0285449;-0.00527119;0.0105088;-0.00852301;0.0220875;0.0256679;0.0267786;0;0.0342028;-1.08214;-1.90583;-0.915894;2.37531;-6.54357;-0.00462422;0.000713683;0.0250636;0.0250808;-0.00464137;0.0148611;0.184499;5.42008;0.0184631;0.0198148;5.40375;0.185057;109.194;154.194;-0.0133911;-0.00465781;0.00990134;-0.00820794;0.025016;0.00911713;0.0400641;0;0.0313067;3.21012
474000;475;26.4845;0.678973;0.0263111;-2.71021;26.3426;-0.385657;-0.316205;0.651326;-0.77333;-0.760663;-1.25992;-0.132331;1.47767;-6.06884;-0.00546264;0.000370514;0.0224757;0.0224806;-0.00546755;0.0139741;0.243046;4.11444;0.0171034;0.0186321;4.11164;0.243212;113.51;158.51;-0.0295768;-0.00550566;0.0102692;-0.00925768;0.0224242;0.0293157;0.0266563;0;0.0363323;-1.08205;-1.91373;-0.916914;2.382;-6.54459;-0.00467542;0.000661301;0.0254358;0.0254503;-0.00468994;0.0150701;0.183813;5.44032;0.018727;0.0200935;5.42658;0.184278;109.212;154.212;-0.0137532;-0.00471011;0.00993047;-0.00833574;0.0253879;0.00786801;0.0393453;0;0.0321997;3.21308
475000;476;26.4921;0.686598;0.0266066;-2.71147;26.35;-0.396116;-0.317472;0.658708;-0.783789;-0.761469;-1.25766;-0.132908;1.47621;-6.06942;-0.00540318;0.000761013;0.0227309;0.0227515;-0.00542375;0.0140876;0.237702;4.20695;0.017262;0.0187835;4.19478;0.238391;112.291;157.291;-0.0299611;-0.0054414;0.0105426;-0.00875157;0.0226768;0.0276727;0.0255328;0;0.0369046;-1.08394;-1.92008;-0.920323;2.38927;-6.548;-0.00484205;0.000586392;0.0258641;0.0258752;-0.00485325;0.0153642;0.187212;5.34155;0.0190748;0.0204857;5.33153;0.187563;109.107;154.107;-0.0138908;-0.00487692;0.00979901;-0.00835053;0.0258174;0.00854412;0.0415574;0;0.0356426;3.21442
